cfips,pct_k12_enrollment,pct_k12_public_students,pct_college_public_students,pct_college_enrollment
08059,97.38255192316791,91.5,81.9,39.6
08061,99.61389961389962,96.0,88.6,18.2
08063,93.72230428360413,96.3,92.0,16.4
08065,95.69506726457399,77.2,84.4,24.2
08067,93.7483887599897,84.7,89.1,45.3
08069,95.42174816673855,89.2,92.7,58.0
08071,96.58208182288969,91.6,88.1,33.8
08073,97.46682750301568,97.4,95.2,3.2
08075,89.78571428571429,92.7,93.7,31.7
08077,97.39105504587155,90.8,87.2,41.3
08079,74.77477477477477,100.0,42.9,20.8
08081,94.26066161817457,94.0,76.6,11.4
08083,97.11335367284676,92.6,84.5,20.8
08085,96.3084740696458,91.1,93.1,24.7
08087,95.28600708030557,92.1,62.6,11.1
08089,96.08497723823976,92.5,80.8,32.6
08091,98.30827067669173,97.8,59.1,14.5
08093,97.38593155893535,89.1,82.5,47.5
08095,98.58657243816255,95.8,87.1,20.9
08097,98.03921568627452,90.5,80.3,26.9
08099,90.19170753455194,95.6,82.9,36.0
08101,95.71051316822496,93.9,88.3,32.1
08103,99.72451790633609,93.0,90.9,46.7
08105,99.06832298136646,92.1,98.5,33.2
08107,99.52844090775125,96.2,88.4,36.4
08109,92.62295081967213,89.4,81.3,35.1
08111,100.0,100.0,100.0,45.5
08113,93.0379746835443,94.7,50.0,21.6
08115,96.91780821917808,96.2,100.0,12.9
08117,92.14342209332982,92.7,88.3,27.7
08119,96.6321243523316,87.5,63.0,23.5
08121,95.63164108618655,94.4,75.0,6.3
08123,96.44106082155108,93.3,87.9,43.1
08125,97.5635044064282,91.7,75.0,29.3
09001,98.18752764814734,86.4,55.3,48.0
09003,97.28110731002104,92.7,68.9,44.3
09005,95.97099745247894,88.3,73.1,41.4
09007,98.40966921119593,90.3,55.7,54.3
09009,97.61217426394127,90.7,51.0,52.2
09011,97.99397419720341,91.6,60.7,35.3
09013,97.72874756651525,95.9,90.3,75.0
09015,95.17816091954023,91.8,87.0,57.3
10001,92.48851301857894,91.1,78.6,46.1
10003,96.47069497368899,85.3,80.6,48.7
10005,95.52253146718765,91.8,84.1,28.8
11001,96.33573673507118,85.4,27.6,53.3
12001,94.45938833986317,84.4,95.8,74.1
12003,98.42646762154529,88.1,77.7,18.3
12005,96.96515411898058,87.8,83.0,28.1
12007,95.43446244477173,83.2,67.7,20.2
12009,97.43479065178516,86.8,67.2,38.4
12011,96.907382226658,86.3,70.2,42.9
12013,98.2363315696649,97.3,77.5,26.8
12015,92.01232519554397,87.8,78.6,28.6
12017,96.90977261731979,88.3,71.4,29.5
12019,96.08343532720502,88.1,74.0,36.5
12021,96.65163798808736,89.9,61.7,35.9
12023,94.16045278950678,82.2,86.3,17.1
12027,94.54307606054942,94.1,76.4,18.6
12029,99.3103448275862,82.1,73.0,28.3
12031,96.22895264219659,83.2,76.0,34.6
12033,95.33452199015113,81.1,68.9,38.9
12035,97.75426621160409,92.3,78.8,38.4
12037,93.509272467903,87.1,83.3,20.8
12039,96.30344827586207,88.3,69.8,21.8
12041,97.62938230383973,90.1,90.4,17.6
12043,96.41555285540704,84.8,93.2,5.9
12045,96.92874692874693,92.9,81.3,22.0
12047,99.29577464788733,84.9,85.9,7.5
12049,94.31018078020932,95.0,91.7,21.5
12051,96.8937875751503,94.0,76.7,29.6
12053,94.62752071431274,87.3,72.7,32.5
12055,95.3910291052266,90.1,77.7,33.2
12057,96.70602753132913,87.1,73.9,45.6
12059,95.21885521885523,95.9,78.0,22.9
12061,97.89546963692835,82.4,83.7,28.2
12063,93.36053994663318,89.7,67.9,24.5
12065,94.36046511627907,71.5,89.6,33.5
12067,97.40548554484803,97.0,83.1,34.7
12069,97.31608191153083,82.0,78.3,29.9
12071,95.51747939421007,91.1,77.0,38.3
12073,97.51418466783706,83.4,94.7,69.4
12075,96.79045538564947,85.9,82.3,23.6
12077,96.56616415410386,96.5,96.7,41.0
12079,88.95510528406834,90.1,90.6,17.8
12081,95.05185019397194,86.2,75.5,31.9
12083,95.54639426494181,84.3,75.8,24.0
12085,97.23535091731463,86.9,77.6,31.6
12086,96.57690818003002,85.9,71.5,47.6
12087,96.32425742574257,92.6,70.8,28.1
12089,96.62973942892808,84.2,76.8,30.9
12091,95.65980238249146,88.8,79.9,25.7
12093,95.20826808643909,89.0,78.3,18.6
12095,97.2712236898747,86.5,78.9,51.1
12097,97.30987238943955,86.4,78.5,34.9
12099,96.70046225408035,85.7,75.5,43.6
12101,95.92672017645978,87.6,70.5,39.6
12103,96.76617131726998,83.3,79.6,39.6
12105,95.39636842926761,86.5,67.4,31.3
12107,97.6015239414668,84.0,79.8,18.1
12109,96.80473924806418,91.9,67.6,45.1
12111,95.55045001370065,85.7,78.8,33.2
12113,97.04591090086105,89.0,82.8,24.9
12115,95.96536758772599,87.5,78.8,36.9
12117,97.09605057440011,86.4,80.9,53.4
12119,94.62473195139385,84.9,74.6,20.3
12121,97.61326860841424,80.1,84.6,29.7
12123,94.97816593886463,77.8,73.6,21.2
12125,91.14481409001957,91.2,86.7,12.2
12127,97.05345391245277,89.5,59.1,44.4
12129,95.25638563472249,91.2,80.9,34.0
12131,97.19069239500567,90.1,88.9,36.5
12133,93.55185384202042,87.4,92.3,15.5
13001,95.17898383371825,97.7,64.7,23.3
13003,89.39301042305334,99.0,95.8,19.5
13005,94.04170804369414,95.4,84.5,18.2
13007,100.0,85.7,85.0,1.1
13009,96.4600352394682,83.2,90.8,62.9
13011,98.60309747950197,88.9,90.7,27.0
13013,95.92647153013515,88.6,82.1,28.9
13015,95.48091765582583,89.3,84.9,21.8
13017,93.76770538243626,91.4,87.8,21.6
13019,92.22449576147325,92.7,99.5,17.7
13021,92.57947923581914,84.6,57.2,42.3
13023,95.34391534391534,97.0,96.9,45.8
13025,93.88888888888889,91.5,67.1,17.7
13027,95.66074950690336,97.3,78.0,18.4
13029,98.15914489311164,89.1,76.3,35.8
13031,96.84057179277065,91.0,96.4,76.1
13033,98.00091911764706,83.1,70.1,33.2
13035,93.97724118789897,85.6,81.8,14.9
13037,98.64253393665159,86.2,93.3,9.4
13039,98.4610382572884,95.3,76.6,18.5
13043,99.05970850963799,96.2,86.4,21.7
13045,96.18316927234125,93.9,89.7,44.8
13047,97.97191887675507,89.5,85.3,30.7
13049,96.72686230248307,93.1,77.2,17.3
13051,96.88177999353736,82.6,60.6,51.0
13053,94.58428680396644,85.8,80.4,11.4
13055,97.60753987433543,92.9,83.6,20.2
13057,96.83593998684294,90.1,75.2,40.1
13059,97.93412590138375,89.8,94.6,79.6
13061,98.46827133479212,98.4,93.0,55.7
13063,96.19545710916269,93.7,76.6,30.7
13065,98.60573199070488,99.9,100.0,32.4
13067,97.12676355310938,88.1,81.3,46.9
13069,95.74523965856862,94.5,77.1,34.3
13071,94.3747843092143,95.9,89.8,30.8
13073,94.96655746655746,89.2,81.8,38.3
13075,93.66697559468643,97.2,90.5,24.5
13077,97.32757658093573,84.7,74.3,33.8
13079,95.93326381647549,87.7,98.2,23.1
13081,96.8015992003998,95.1,86.3,29.9
13083,92.24738675958189,90.7,30.6,70.3
13085,98.83040935672514,92.6,88.0,23.2
13087,93.81708887934735,97.1,87.0,12.9
13089,97.21500580036927,87.7,62.3,40.2
13091,95.29451591062966,94.4,89.0,30.7
13093,97.14900484131253,85.1,95.3,22.2
13095,96.65212010681951,91.0,90.0,43.1
13097,97.33133850596708,90.1,76.4,34.9
13099,98.0224478888295,88.2,89.5,20.1
13101,95.0937950937951,96.7,85.5,13.3
13103,96.993580888925,92.1,83.1,24.3
13105,98.32951195545365,93.7,79.7,19.3
13107,91.90535491905355,86.6,73.8,18.1
13109,95.43958627174425,82.7,78.7,40.5
13111,94.63233012721068,87.4,78.7,23.6
13113,98.09749171793658,89.1,74.8,44.2
13115,95.19995217885109,86.9,60.8,41.8
13117,97.64928610870079,89.1,79.0,42.2
13119,96.21192052980132,92.3,57.4,36.9
13121,97.2820235212935,84.2,73.5,48.2
13123,97.41935483870968,91.5,89.2,20.8
13125,98.30220713073005,97.8,88.0,33.3
13127,97.00664379061108,88.3,81.5,26.8
13129,92.71872060206961,90.5,83.0,23.4
13131,97.85345717234262,93.4,70.4,43.2
13133,96.65289256198348,95.8,92.3,29.9
13135,97.31950901792996,92.5,75.1,38.2
13137,95.81039344702565,88.0,62.4,41.1
13139,96.01470354895012,94.1,77.4,31.6
13141,97.12351945854483,97.1,48.5,1.8
13143,98.01460947743023,96.5,77.9,22.9
13145,96.73375706214689,88.7,93.5,32.5
13147,97.66756690400196,92.8,83.1,30.9
13149,96.46191646191646,90.9,84.2,21.9
13151,96.31010794896957,88.4,80.3,33.7
13153,97.60664555884657,88.6,80.6,39.9
13155,94.04761904761905,90.4,92.4,16.6
13157,98.00811785929044,90.4,88.3,32.6
13159,97.96158369266954,78.4,77.0,15.9
13161,92.1251719394773,93.5,89.4,24.7
13163,96.13956941351151,84.3,87.5,21.3
13165,96.82907965970611,88.9,100.0,21.1
13167,86.5891472868217,90.1,92.0,18.0
13169,98.21993670886076,90.2,84.7,23.9
13171,95.14834205933683,96.6,94.1,61.4
13173,98.98412698412699,99.3,85.2,18.6
13175,92.00466200466201,90.7,81.8,27.6
13177,97.91313199864268,90.0,89.6,32.2
13179,95.00727537286286,91.3,78.8,15.6
13181,97.74368231046931,97.0,94.3,24.7
13183,93.14088329632371,95.5,77.4,10.1
13185,95.83936866290395,93.0,89.6,43.9
13187,88.23272090988627,92.9,95.5,66.4
13189,94.36976921126046,92.9,88.0,17.3
13191,99.21052631578948,76.2,78.4,25.4
13193,92.46724890829694,83.2,85.2,20.9
13195,98.06565064478312,86.0,90.4,18.2
13197,97.32977303070761,95.5,100.0,32.0
13199,98.00979791794244,93.1,77.9,23.3
13201,91.90871369294605,83.4,87.8,14.6
13205,99.03554698263984,93.0,93.7,12.1
13207,93.86183465458663,77.6,74.6,29.0
13209,97.25829725829726,84.2,59.9,59.4
13211,94.46293494704993,94.0,87.0,20.7
13213,97.72479564032697,95.7,91.5,26.6
13215,96.49102354861273,90.6,84.6,36.5
13217,96.13435311463324,88.5,81.7,29.6
13219,97.42106531694384,85.0,86.3,35.0
13221,96.98795180722891,94.3,84.5,25.1
13223,97.00006128577557,93.1,81.3,30.2
13225,98.60618946373731,93.3,93.7,73.1
13227,97.70471464019852,91.0,81.6,27.6
13229,88.46263956484397,95.3,77.7,32.4
13231,95.6268221574344,91.0,85.1,29.2
13233,94.00579272131974,92.8,72.0,22.8
13235,99.57805907172995,94.7,86.0,38.4
13237,92.10836277974087,84.9,62.6,19.5
13239,100.0,86.5,96.6,4.5
13241,98.6159169550173,81.6,72.3,30.5
13243,99.07341411261582,96.4,84.1,38.5
13245,93.96989565056792,89.7,83.3,28.0
13247,95.67875830442706,91.1,81.4,32.4
13249,94.84649122807018,97.3,90.4,33.5
13251,96.19181946403386,85.9,94.5,29.8
13253,93.29173166926677,93.1,85.1,16.0
13255,96.043040610899,92.7,92.2,15.9
13257,96.58685685175752,91.3,72.6,44.3
13259,86.54781199351702,82.4,100.0,15.9
13261,95.22546419098143,90.7,96.4,56.0
13263,95.8955223880597,86.0,73.1,22.6
13265,82.92682926829268,93.7,89.7,15.0
13267,95.82366589327147,88.8,81.6,15.5
13269,92.8921568627451,90.7,81.3,16.8
13271,98.18442427138079,84.1,87.8,23.1
13273,98.93475366178428,88.7,90.9,13.6
13275,99.12876361306854,94.1,83.4,24.2
13277,94.48437931987836,90.3,90.6,49.4
13279,98.49942285494421,89.6,89.3,26.6
13281,95.83727530747399,93.5,39.2,47.8
13283,98.05743243243244,91.3,84.7,13.0
13285,97.97153864297508,88.2,82.4,22.7
13287,96.88631426502535,96.5,97.1,24.0
13289,95.21776259607174,79.8,70.0,23.2
13291,93.31254331254331,92.1,51.3,17.5
13293,98.17372980566613,86.6,90.9,24.9
13295,96.29530201342281,90.3,87.0,31.7
13297,96.00485661424607,85.9,83.3,30.8
13299,93.1007386452931,94.9,66.6,17.5
13301,93.41614906832298,95.3,85.7,24.6
13303,96.21000310655484,92.7,92.9,28.1
13305,94.45260837619398,96.7,91.0,24.0
13307,96.13152804642166,90.5,78.8,14.4
13309,97.58812615955473,94.0,88.4,3.1
13311,97.70833333333333,87.8,69.1,27.6
13313,96.19971299915879,97.5,95.8,34.1
13315,97.70017035775128,98.2,95.6,15.2
13317,96.29629629629629,94.1,73.2,20.1
13319,98.63013698630137,82.0,85.9,33.2
13321,93.02186283318359,91.5,88.7,28.2
15001,94.3794506612411,84.9,85.2,34.3
15003,95.45482816527647,80.0,75.3,38.2
15005,,-,33.3,100.0
15007,93.69622475856013,89.5,79.4,24.6
15009,90.84807119423809,86.2,76.0,23.4
16001,96.83420443426171,89.8,86.0,41.9
16003,95.92592592592592,94.1,83.0,24.2
16005,95.96232301415887,93.9,90.1,47.9
16007,94.17637271214642,93.2,63.6,13.2
16009,96.91119691119691,86.2,89.9,7.6
16011,93.19288389513109,93.1,79.7,19.8
16013,99.5260663507109,88.7,70.9,13.5
16015,90.03115264797508,87.5,83.6,24.1
16017,94.897806952111,79.3,79.7,16.3
16019,95.16326374550738,92.8,69.2,22.8
16021,95.07883420926899,74.9,67.6,14.7
16023,93.64303178484107,95.1,69.0,23.2
16025,97.81420765027322,84.6,100.0,38.9
16027,95.61429666865469,91.4,68.5,28.8
16029,96.96578437701743,97.6,90.5,30.8
16031,97.83221713077194,94.4,81.4,14.7
16033,95.59748427672956,100.0,100.0,14.0
16035,91.27579737335834,91.7,98.2,14.5
16037,95.36741214057508,100.0,86.7,21.8
16039,90.34876069313447,90.6,69.3,14.3
16041,96.33164330450343,94.1,78.6,18.8
16043,97.34021437078205,94.2,46.3,21.4
16045,92.21556886227545,87.0,52.0,19.8
16047,92.82281320089714,83.7,91.7,18.2
16049,95.8592132505176,87.5,71.1,12.4
16051,97.4949221394719,85.5,52.8,31.4
16053,93.80678657519006,91.6,90.0,17.3
16055,95.07047396479953,84.1,84.6,22.1
16057,96.73953316042979,81.5,97.0,77.7
16059,99.9034749034749,90.0,79.2,16.3
16061,96.7503692762186,79.4,75.4,14.2
16063,89.3097643097643,98.3,91.1,23.0
16065,94.88304093567251,97.2,22.2,72.8
16067,98.57667584940312,96.9,74.5,22.8
16069,94.24266455194291,89.2,94.3,39.6
16071,92.73285568065506,92.8,95.0,0.0
16073,90.89754445385266,90.2,74.8,20.1
16075,98.22307856989939,92.4,78.9,15.2
16077,91.41727837380012,92.8,76.1,21.2
16079,89.44099378881988,94.5,83.0,11.5
16081,93.29296693060084,84.4,79.2,29.0
16083,94.21142857142857,89.9,81.7,27.2
16085,95.01084598698482,94.7,80.3,34.9
16087,94.41680486456606,94.2,52.3,5.9
17001,97.02364394993046,84.4,72.0,29.4
17003,94.56221198156682,98.7,81.8,8.2
17005,98.26332794830371,97.7,51.4,73.0
17007,96.0780487804878,83.8,80.5,32.5
17009,98.17351598173516,81.8,73.9,17.9
17011,96.37411677203421,85.5,85.3,28.0
17013,96.67553191489361,85.2,94.0,44.1
17015,95.09263895843766,96.3,79.6,21.3
17017,97.19926538108356,89.1,85.9,23.9
17019,96.87088859652242,88.3,95.2,75.4
17021,97.11318795430945,89.8,83.3,26.1
